Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,AgentRating_MinMax,Distance_in_km,Distance_in_km_log,Distance_Log_Z,Delay_Group
trfq760945563,35,4.6,11.022298,76.998349,11.072298,77.048349,2022-03-17,22:55:00,23:05:00,Stormy,Low ,motorcycle ,Metropolitian ,105,Pet Supplies,0.72,7.790158927085036,2.17363279197562,-0.08002598107054613,60–120 days
ahey615599922,38,4.7,19.176269,72.836721,19.246269,72.906721,2022-03-06,21:55:00,22:05:00,Fog,Jam ,motorcycle ,Metropolitian ,48,Grocery,0.74,10.705622903497021,2.460069316399783,0.302026570133858,30–60 days
hojj869076192,32,4.7,18.592718,73.773572,18.702718,73.883572,2022-03-04,19:20:00,19:30:00,Windy,Jam ,motorcycle ,Metropolitian ,220,Skincare,0.74,16.849939918016943,2.882000142282557,0.8648030833050137,180–270 days
cbht087193596,27,4.9,11.02091,76.940432,11.15091,77.070432,2022-03-04,18:40:00,18:45:00,Stormy,Medium ,motorcycle ,Urban ,90,Jewelry,0.78,20.2531013726327,3.0565028316686274,1.0975569117701724,60–120 days
kxfw969403616,28,4.8,12.981615,80.231598,13.031615,80.281598,2022-03-24,21:55:00,22:10:00,Sunny,Jam ,van,Metropolitian ,60,Apparel,0.76,7.762461854550139,2.1704768990901933,-0.08423534972780486,30–60 days
bjqx702375493,29,4.7,21.15276,72.778059,21.17276,72.798059,2022-03-01,08:45:00,08:55:00,Stormy,Low ,van,Metropolitian ,60,Books,0.74,3.040863591225636,1.3964584293339668,-1.116630682844581,30–60 days
rpla219615504,30,4.8,19.176269,72.836721,19.266269,72.926721,2022-03-14,19:55:00,20:00:00,Windy,Jam ,scooter ,Urban ,145,Sports,0.76,13.763977224427299,2.6921902425241413,0.6116323098069759,120–180 days
kcaw477487452,39,4.8,13.044694,80.26147,13.114694,80.33147,2022-04-02,19:00:00,19:10:00,Windy,Medium ,motorcycle ,Metropolitian ,125,Jewelry,0.76,10.86588292776456,2.4736673015956816,0.32016372965210305,120–180 days
egcf288259761,23,4.6,21.173493,72.801953,21.243493,72.871953,2022-03-08,17:55:00,18:00:00,Windy,Medium ,scooter ,Metropolitian ,125,Pet Supplies,0.72,10.641490945494457,2.4545755222016097,0.29469888001674155,120–180 days
fsrh555990040,30,4.9,18.55144,73.804855,18.56144,73.814855,2022-04-03,11:20:00,11:25:00,Sandstorms,High ,motorcycle ,Metropolitian ,235,Outdoors,0.78,1.532201594325313,0.9290891197244293,-1.7400136031964175,180–270 days
nftz853544731,25,4.5,12.299524,76.64262,12.309524,76.65262,2022-03-24,10:55:00,11:05:00,Fog,Low ,scooter ,Urban ,55,Outdoors,0.7,1.5545771256178644,0.9378867013931772,-1.7282792808095246,30–60 days
yqpc850157741,36,4.0,19.131141,72.813074,19.16114,72.843074,2022-03-01,17:15:00,17:25:00,Fog,Medium ,motorcycle ,Metropolitian ,170,Skincare,0.6,4.588898780684235,1.7207822696716477,-0.6840435647508932,120–180 days
bwed081068990,33,4.9,13.045479,80.23311,13.125479,80.31311,2022-03-10,18:10:00,18:15:00,Sandstorms,Medium ,scooter ,Metropolitian ,150,Sports,0.78,12.418009922382737,2.5965978286234113,0.484129975110024,120–180 days
axdh744887118,38,4.7,11.010375,76.95295,11.060375,77.00295,2022-03-17,22:30:00,22:45:00,Windy,Low ,motorcycle ,Metropolitian ,110,Clothing,0.74,7.790314135591803,2.1736504488960247,-0.08000243005343861,60–120 days
pfbc217130421,27,4.6,10.994136,76.963303,11.104136,77.073303,2022-03-31,17:35:00,17:50:00,Stormy,Medium ,van,Urban ,105,Clothing,0.72,17.138295790540273,2.8980254926738738,0.8861778923076556,60–120 days
hlxw815335712,30,4.8,17.431668,78.408321,17.471668,78.448321,2022-03-03,14:25:00,14:30:00,Sandstorms,High ,motorcycle ,Metropolitian ,165,Kitchen,0.76,6.147073151032031,1.966702923393526,-0.3560315790686206,120–180 days
muoh420677154,35,4.5,12.323978,76.627961,12.403978,76.707961,2022-03-25,18:15:00,18:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,200,Outdoors,0.7,12.435238523728827,2.5978809958159834,0.4858414792575119,180–270 days
pjiu498995913,21,4.7,17.440827,78.393391,17.550827,78.503391,2022-03-14,17:35:00,17:40:00,Fog,Medium ,motorcycle ,Metropolitian ,150,Toys,0.74,16.902495928547932,2.884940140475272,0.8687244889718407,120–180 days
yexl462306272,36,4.5,21.183434,72.814492,21.243434,72.874492,2022-03-30,23:40:00,23:50:00,Stormy,Low ,motorcycle ,Metropolitian ,120,Clothing,0.7,9.121136119359262,2.314625922316923,0.10803238633731456,60–120 days
seei684199938,20,4.6,9.957144,76.296783,9.977144,76.316783,2022-02-15,11:30:00,11:40:00,Fog,High ,scooter ,Metropolitian ,125,Apparel,0.72,3.121423704552515,1.4161986630269578,-1.0903009169079916,120–180 days
kjat107591825,36,4.1,11.022477,76.995667,11.132477,77.105667,2022-03-25,17:25:00,17:35:00,Stormy,Medium ,scooter ,Metropolitian ,195,Home,0.6199999999999999,17.137482577838096,2.8979806576495744,0.8861180908020644,180–270 days
vhkv451523799,31,4.8,12.352058,76.60665,12.442058,76.69665,2022-04-02,19:10:00,19:15:00,Windy,Jam ,van,Metropolitian ,150,Cosmetics,0.76,13.988777563349057,2.7073017586456207,0.6317882354466415,120–180 days
aueq802612070,31,4.0,26.914142,75.805704,26.974142,75.865704,2022-03-26,22:50:00,23:05:00,Sandstorms,Low ,motorcycle ,Other,155,Toys,0.6,8.937783115634607,2.296343969198237,0.0836476929256242,120–180 days
bvne516089862,26,5.0,13.026279,80.174568,13.036279,80.184568,2022-03-03,10:35:00,10:45:00,Cloudy,Low ,motorcycle ,Metropolitian ,120,Home,0.8,1.5524171512663978,0.9370408126519124,-1.7294075375927158,60–120 days
wrzv753372335,26,5.0,26.471617,80.313564,26.531617,80.373564,2022-02-13,17:55:00,18:00:00,Stormy,Medium ,scooter ,Metropolitian ,135,Pet Supplies,0.8,8.953218695316368,2.297895985826343,0.08571779174933918,120–180 days
mcjf712225168,28,4.6,18.55144,73.804855,18.68144,73.934855,2022-04-02,23:35:00,23:40:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Electronics,0.72,19.91529866449363,3.0404808847106186,1.076186642308641,60–120 days
nzpj959036420,33,4.7,23.374878,85.335739,23.504878,85.465739,2022-03-18,22:40:00,22:50:00,Stormy,Low ,scooter ,Metropolitian ,115,Apparel,0.74,19.61758127554797,3.0261441717837108,1.0570641586776806,60–120 days
mozw762736824,32,4.3,17.433809,78.386744,17.443809,78.396744,2022-03-26,11:15:00,11:30:00,Sandstorms,High ,scooter ,Metropolitian ,155,Pet Supplies,0.6599999999999999,1.5368199501610624,0.9309113085129781,-1.73758314542976,120–180 days
bayd041327648,29,4.6,18.636215,73.751081,18.716215,73.831081,2022-03-06,17:25:00,17:35:00,Sandstorms,Medium ,motorcycle ,Urban ,110,Shoes,0.72,12.253528674537387,2.584263832036096,0.4676787391085977,60–120 days
bdzv376482423,37,5.0,13.02978,80.208812,13.06978,80.248812,2022-04-01,14:55:00,15:10:00,Sandstorms,High ,motorcycle ,Urban ,155,Electronics,0.8,6.209442398392231,1.9753916110512864,-0.34444250084984607,120–180 days
fvvj624892976,27,4.8,13.026286,80.275235,13.066286,80.315235,2022-03-13,15:15:00,15:20:00,Stormy,Medium ,scooter ,Urban ,105,Books,0.76,6.209485128886022,1.9753975380515727,-0.34443459534413257,60–120 days
xhhf699712701,30,4.7,17.411028,78.329645,17.521028,78.439645,2022-03-25,22:50:00,23:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Snacks,0.74,16.903814838158304,2.88501380959017,0.8688227497413017,60–120 days
sspu554032131,37,4.6,0.0,0.0,0.02,0.02,2022-03-24,08:40:00,08:45:00,Fog,Low ,scooter ,Urban ,95,Jewelry,0.72,3.145067434621583,1.4219190573624199,-1.082670984747098,60–120 days
osgc419855881,39,5.0,0.0,0.0,0.03,0.03,2022-02-17,20:00:00,20:15:00,Fog,Jam ,scooter ,Metropolitian ,140,Kitchen,0.8,4.717601092054723,1.743549327922411,-0.6536765830762976,120–180 days
krmg543490557,23,4.9,22.751857,75.866699,22.821857,75.936699,2022-03-14,20:55:00,21:05:00,Windy,Jam ,scooter ,Metropolitian ,100,Toys,0.78,10.586888296813168,2.4498741395795003,0.2884281181836413,60–120 days
kjcq244869688,37,4.0,17.433809,78.386744,17.503809,78.456744,2022-03-25,18:40:00,18:45:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,195,Outdoors,0.6,10.756895455613957,2.464439915748932,0.3078561291783669,180–270 days
ethw639047151,36,4.5,21.170096,72.789122,21.220096,72.839122,2022-03-09,17:20:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian ,150,Pet Supplies,0.7,7.601385733165002,2.151923322042506,-0.10898233846915555,120–180 days
wnmv834092816,31,4.9,11.02091,76.940432,11.05091,76.970432,2022-03-15,17:10:00,17:25:00,Sunny,Medium ,scooter ,Metropolitian ,110,Shoes,0.78,4.674184358398579,1.7359268276456614,-0.6638435674828533,60–120 days
kshy084702987,26,5.0,19.120083,72.907385,19.230083,73.017385,2022-04-06,18:35:00,18:40:00,Windy,Medium ,scooter ,Metropolitian ,100,Electronics,0.8,16.824864367094257,2.880594357132238,0.8629280298208102,60–120 days
ncta416620896,39,4.2,19.876428,75.364792,20.006428,75.494792,2022-02-16,22:00:00,22:10:00,Sunny,Jam ,motorcycle ,Urban ,185,Clothing,0.64,19.839542464709584,3.036852261975713,1.0713467407771724,180–270 days
ytwb330109311,36,4.9,26.473698,80.352677,26.483698,80.362677,2022-02-11,11:50:00,12:05:00,Cloudy,High ,van,Metropolitian ,140,Apparel,0.78,1.4923354860355287,0.9132202170789449,-1.7611797402758624,120–180 days
ceor468355818,24,4.7,13.081878,80.248519,13.211878,80.378519,2022-03-16,18:50:00,19:05:00,Sandstorms,Medium ,scooter ,Metropolitian ,105,Clothing,0.74,20.176811965426353,3.052906807853582,1.0927604910780424,60–120 days
bsak686423225,24,4.8,13.02978,80.208812,13.08978,80.268812,2022-03-13,18:40:00,18:50:00,Sunny,Medium ,motorcycle ,Metropolitian ,65,Home,0.76,9.313979922202103,2.333500248972044,0.13320719484105148,60–120 days
jrjw695939773,20,4.9,23.374989,85.335486,23.384989,85.345486,2022-03-11,10:35:00,10:50:00,Fog,Low ,motorcycle ,Metropolitian ,100,Shoes,0.78,1.509357191576567,0.9200266213712711,-1.7521012747078293,60–120 days
vxin531223497,31,4.9,18.593481,73.785901,18.723481,73.915901,2022-03-31,23:30:00,23:40:00,Windy,Low ,motorcycle ,Urban ,120,Electronics,0.78,19.912967189287773,3.040369406256483,1.0760379509785378,60–120 days
rbxm102697014,25,4.6,0.0,0.0,0.09,0.09,2022-02-14,22:15:00,22:25:00,Stormy,Low ,motorcycle ,Metropolitian ,120,Sports,0.72,14.15280068944862,2.718185378860144,0.6463049416441412,60–120 days
ubrp756456928,28,4.5,0.0,0.0,0.07,0.07,2022-03-08,18:25:00,18:40:00,Windy,Medium ,scooter ,Metropolitian ,125,Home,0.7,11.007734763744619,2.4855510057914594,0.33601436013605673,120–180 days
rqfg541053113,35,4.0,17.426228,78.407495,17.496228,78.477495,2022-03-23,20:50:00,21:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,165,Outdoors,0.6,10.757108800258175,2.464458061926155,0.3078803327722229,120–180 days
taey887622914,24,4.9,22.311603,73.165012,22.391603,73.245012,2022-03-06,22:50:00,23:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Apparel,0.78,12.116895848185973,2.5739011585854272,0.4538568780973831,60–120 days
nnoq943425022,32,4.7,12.323194,76.630583,12.363194,76.670583,2022-03-11,15:10:00,15:15:00,Stormy,Medium ,scooter ,Metropolitian ,170,Skincare,0.74,6.21786068914486,1.9765586055556563,-0.3428859492594636,120–180 days
zvrx560023775,30,4.8,25.457116,81.859682,25.567116,81.969682,2022-02-14,17:30:00,17:35:00,Cloudy,Medium ,scooter ,Metropolitian ,190,Books,0.76,16.47614437887927,2.8608367726068638,0.8365751211310722,180–270 days
lhgy171980776,21,4.7,17.431477,78.40035,17.461477,78.43035,2022-03-09,17:15:00,17:30:00,Stormy,Medium ,scooter ,Urban ,120,Books,0.74,4.610367445745231,1.7246162157399902,-0.6789298004377176,60–120 days
kyzd764823640,29,5.0,26.463504,80.372929,26.483504,80.392929,2022-02-11,09:40:00,09:45:00,Cloudy,Low ,motorcycle ,Metropolitian ,50,Clothing,0.8,2.984730907363123,1.3824697835790134,-1.1352889102103776,30–60 days
uxmi554708511,23,4.9,22.310526,73.170937,22.370526,73.230937,2022-03-21,18:50:00,18:55:00,Windy,Medium ,motorcycle ,Metropolitian ,130,Pet Supplies,0.78,9.088005113714642,2.3113471055731405,0.1036590603293544,120–180 days
zorb542033013,32,4.0,12.334022,76.618203,12.414022,76.698203,2022-04-06,22:35:00,22:50:00,Fog,Low ,motorcycle ,Metropolitian ,200,Shoes,0.6,12.43500511451784,2.5978636227534886,0.4858183068535675,180–270 days
ttux320897006,21,4.7,21.15276,72.778059,21.23276,72.858059,2022-03-14,22:45:00,22:55:00,Windy,Low ,scooter ,Urban ,80,Home,0.74,12.162306145096261,2.5773571495336904,0.45846652123342413,60–120 days
vhek651138768,20,4.5,13.091809,80.219104,13.161809,80.289104,2022-03-10,20:15:00,20:20:00,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Toys,0.7,10.86487049885657,2.4735819752775154,0.3200499203618744,180–270 days
vqyu389586252,25,4.7,15.5696,73.742294,15.5896,73.762294,2022-02-13,11:55:00,12:10:00,Fog,High ,motorcycle ,Metropolitian ,105,Kitchen,0.74,3.087830419112998,1.4080143694365237,-1.1012172281302326,60–120 days
kqww726277396,37,4.7,12.337928,76.617889,12.357928,76.637889,2022-03-11,09:55:00,10:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,135,Kitchen,0.74,3.108902919167669,1.4131560632331823,-1.0943591738493603,120–180 days
qsdl486158260,38,4.7,26.88842,75.800689,26.91842,75.830689,2022-03-03,23:50:00,00:00:00,Sunny,Low ,motorcycle ,Metropolitian ,120,Sports,0.74,4.469606139374643,1.699206610070862,-0.712821444286226,60–120 days
xpkr935207220,36,5.0,18.53408,73.89852,18.62408,73.98852,2022-03-14,18:40:00,18:50:00,Windy,Medium ,scooter ,Metropolitian ,110,Skincare,0.8,13.788947117365018,2.6938800853695306,0.6138862429306003,60–120 days
wydg807131211,22,4.8,15.574828,73.766883,15.684828,73.876883,2022-02-14,17:25:00,17:40:00,Windy,Medium ,motorcycle ,Metropolitian ,185,Electronics,0.76,16.98106480503474,2.8893192489270247,0.8745653975618198,180–270 days
fuce173007367,36,4.8,22.753659,75.903365,22.823659,75.973365,2022-03-10,22:40:00,22:50:00,Windy,Low ,scooter ,Metropolitian ,130,Toys,0.76,10.586824027282663,2.4498685928177553,0.2884207198447602,120–180 days
schg079348402,33,4.8,12.975996,80.221898,13.025996,80.271898,2022-03-24,21:50:00,22:05:00,Sunny,Jam ,motorcycle ,Urban ,110,Pet Supplies,0.76,7.762547474464038,2.1704866702591885,-0.08422231682269476,60–120 days
gcvb955758117,25,4.6,12.975377,77.696664,13.055377,77.776664,2022-03-08,20:15:00,20:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,80,Books,0.72,12.419724873245672,2.5967256300849226,0.48430043826766855,60–120 days
jhek555937413,28,5.0,22.760072,75.892574,22.840072,75.972574,2022-03-23,18:30:00,18:35:00,Stormy,Medium ,van,Urban ,135,Jewelry,0.8,12.098761963862684,2.5725177191657105,0.4520116296228665,120–180 days
xuvp833682762,33,4.3,26.90519,75.810753,26.95519,75.860753,2022-03-15,17:15:00,17:20:00,Fog,Medium ,motorcycle ,Metropolitian ,160,Home,0.6599999999999999,7.448560816474404,2.1339961092864033,-0.13289387483213283,120–180 days
bwxl362272747,38,4.7,11.022477,76.995667,11.052477,77.025667,2022-04-05,23:30:00,23:35:00,Stormy,Low ,scooter ,Metropolitian ,100,Electronics,0.74,4.674172124263596,1.7359246715387395,-0.6638464433247238,60–120 days
ifyn666602354,21,4.7,26.905287,75.794592,26.975287,75.864592,2022-03-20,22:35:00,22:45:00,Sandstorms,Low ,scooter ,Urban ,90,Toys,0.74,10.427571382480743,2.436028977756932,0.2699612714475839,60–120 days
tqfn563461823,28,5.0,18.592718,73.773572,18.632718,73.813572,2022-03-26,12:20:00,12:30:00,Sunny,High ,scooter ,Metropolitian ,65,Cosmetics,0.8,6.127848457033905,1.964009429705961,-0.3596241940015659,60–120 days
qdys818766116,27,4.6,26.913726,75.75282,26.973726,75.812821,2022-04-01,23:00:00,23:10:00,Fog,Low ,motorcycle ,Urban ,120,Jewelry,0.72,8.937863682516067,2.296352076293546,0.08365850626883115,60–120 days
kgme513030506,24,4.7,23.39925,85.390464,23.52925,85.520464,2022-03-25,23:30:00,23:45:00,Sandstorms,Low ,van,Metropolitian ,18,Grocery,0.74,19.61592696438906,3.0260639306773673,1.0569571321053828,10–30 days
eqet568908296,22,4.6,21.186438,72.794115,21.316438,72.924115,2022-03-29,22:25:00,22:30:00,Windy,Low ,scooter ,Urban ,55,Kitchen,0.72,19.760091519674855,3.0330324667501505,1.0662518510317451,30–60 days
ggdu150901131,32,4.3,19.091458,72.827808,19.221458,72.957808,2022-03-02,22:55:00,23:05:00,Fog,Low ,motorcycle ,Metropolitian ,195,Pet Supplies,0.6599999999999999,19.884989093917287,3.0390306757520804,1.0742523358039002,180–270 days
ubfa856817225,25,5.0,26.911378,75.789034,26.921378,75.799034,2022-03-15,09:30:00,09:40:00,Sunny,Low ,scooter ,Metropolitian ,115,Outdoors,0.8,1.489792976782923,0.912199565165893,-1.762541098322142,60–120 days
tpxs394417442,21,4.7,12.299524,76.64262,12.329524,76.67262,2022-03-19,17:20:00,17:35:00,Fog,Medium ,van,Urban ,95,Electronics,0.74,4.663644606869416,1.7340676084604878,-0.6663234168469375,60–120 days
wsqv144646409,20,4.3,12.972532,77.608179,13.082532,77.718179,2022-04-02,21:45:00,21:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,175,Toys,0.6599999999999999,17.076712975301973,2.8946245339722094,0.8816416518574414,120–180 days
vjpr796514178,31,4.8,18.593481,73.785901,18.653481,73.845901,2022-03-17,19:00:00,19:10:00,Stormy,Medium ,motorcycle ,Metropolitian ,130,Clothing,0.76,9.191497300460385,2.321553774660132,0.1172728408059311,120–180 days
kgeh529157980,31,4.7,12.939496,77.625999,13.029496,77.715999,2022-03-12,20:25:00,20:35:00,Cloudy,Jam ,scooter ,Metropolitian ,235,Books,0.74,13.97303705667121,2.706251054052086,0.6303867927663508,180–270 days
zwfy599380783,29,4.3,19.055831,72.833984,19.135831,72.913984,2022-03-27,18:10:00,18:15:00,Cloudy,Medium ,scooter ,Metropolitian ,160,Snacks,0.6599999999999999,12.239035527316547,2.5831697024866687,0.46621937568926003,120–180 days
jnop384151507,21,4.9,0.0,0.0,0.04,0.04,2022-03-05,17:00:00,17:10:00,Windy,Medium ,motorcycle ,Metropolitian ,85,Shoes,0.78,6.290134677634678,1.9865220201482288,-0.3295966246125737,60–120 days
uqtc968731147,28,4.7,23.359194,85.325447,23.389194,85.355447,2022-03-03,18:50:00,19:00:00,Cloudy,Medium ,scooter ,Metropolitian ,50,Outdoors,0.74,4.528162065607325,1.7098554032583708,-0.6986179532589741,30–60 days
vqyd916861286,26,4.8,26.90519,75.810753,27.01519,75.920753,2022-03-06,22:30:00,22:35:00,Sandstorms,Low ,scooter ,Metropolitian ,60,Pet Supplies,0.76,16.3849009334588,2.8556020670518025,0.8295930066254743,30–60 days
rpuf399096687,32,4.9,11.026117,76.944652,11.076117,76.994652,2022-03-21,17:25:00,17:30:00,Cloudy,Medium ,scooter ,Metropolitian ,80,Sports,0.78,7.790109178658928,2.1736271324002585,-0.0800335298816135,60–120 days
vakb629211457,37,4.6,18.994049,72.825203,19.054049,72.885203,2022-04-05,21:00:00,21:10:00,Sunny,Jam ,scooter ,Metropolitian ,75,Jewelry,0.72,9.181151801247479,2.3205381482631386,0.11591818585464013,60–120 days
kcot900691031,24,4.3,22.753659,75.903365,22.883659,76.033365,2022-04-04,19:25:00,19:35:00,Cloudy,Jam ,scooter ,Urban ,205,Snacks,0.6599999999999999,19.659254035109655,3.02816335631696,1.0597573717859992,180–270 days
bxxh380698639,35,4.5,18.56245,73.916619,18.61245,73.966619,2022-03-05,22:45:00,23:00:00,Sandstorms,Low ,van,Urban ,110,Sports,0.7,7.660348489151042,2.1587549630061464,-0.09987021191923866,60–120 days
qxki780354379,21,4.5,19.121999,72.908493,19.141999,72.928493,2022-03-30,08:35:00,08:40:00,Windy,Low ,motorcycle ,Metropolitian ,29,Grocery,0.7,3.059443338898001,1.401045855567579,-1.1105119174408427,10–30 days
honl880230260,34,4.3,0.0,0.0,0.06,0.06,2022-02-17,22:40:00,22:45:00,Stormy,Low ,motorcycle ,Metropolitian ,140,Books,0.6599999999999999,9.435201537430713,2.345184853944069,0.1487922643371717,120–180 days
dqgt686949084,32,4.6,21.149669,72.772629,21.189669,72.812629,2022-03-21,14:40:00,14:55:00,Sandstorms,High ,motorcycle ,Metropolitian ,165,Clothing,0.72,6.081595038517454,1.9574991702583084,-0.3683076579417128,120–180 days
xwes471340916,27,4.5,23.333017,85.3172,23.353017,85.3372,2022-03-21,10:55:00,11:05:00,Windy,Low ,scooter ,Metropolitian ,70,Home,0.7,3.0190991967407927,1.3910577971084248,-1.1238341123793898,60–120 days
bzfq986053008,29,5.0,26.88842,75.800689,26.92842,75.840689,2022-03-30,12:15:00,12:30:00,Windy,High ,motorcycle ,Urban ,120,Pet Supplies,0.8,5.959357904253761,1.9400872149546076,-0.3915319375918355,60–120 days
bhhp920524256,34,3.8,25.450377,81.834236,25.520377,81.904236,2022-02-16,20:00:00,20:10:00,Stormy,Jam ,scooter ,Metropolitian ,195,Toys,0.5599999999999999,10.48586771732872,2.441117385514277,0.2767482521553345,180–270 days
htdf504132094,21,4.9,11.022298,76.998349,11.082298,77.058349,2022-04-03,18:35:00,18:50:00,Sandstorms,Medium ,scooter ,Metropolitian ,100,Kitchen,0.78,9.348112475389005,2.3368041335524015,0.13761395663704784,60–120 days
rgqn742431536,35,4.5,11.001852,76.976268,11.091852,77.066268,2022-03-02,19:45:00,20:00:00,Fog,Jam ,motorcycle ,Semi-Urban ,270,Jewelry,0.7,14.022295961634216,2.709535494949265,0.6347676203391261,180–270 days
ouyj452090432,27,4.7,23.416792,85.316842,23.446792,85.346842,2022-03-05,20:40:00,20:55:00,Windy,Jam ,scooter ,Metropolitian ,135,Home,0.74,4.527261449200269,1.7096924757309284,-0.6988352679943973,120–180 days
namx780145020,39,4.4,12.299524,76.64262,12.319524,76.66262,2022-03-07,11:50:00,12:00:00,Fog,High ,scooter ,Metropolitian ,190,Sports,0.68,3.109125335839928,1.413210192195851,-1.094286975974724,180–270 days
xvir117469940,28,4.5,0.0,0.0,0.07,0.07,2022-03-08,19:40:00,19:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,120,Shoes,0.7,11.007734763744619,2.4855510057914594,0.33601436013605673,60–120 days
fpcv227584571,35,5.0,12.986047,80.218114,12.996047,80.228114,2022-04-05,09:00:00,09:10:00,Sunny,Low ,motorcycle ,Urban ,90,Toys,0.8,1.5525398251391473,0.9370888733401181,-1.7293434336570235,60–120 days
qpjt486302219,20,4.6,19.879631,75.323403,19.889631,75.333403,2022-02-17,09:45:00,09:50:00,Windy,Low ,scooter ,Metropolitian ,90,Pet Supplies,0.72,1.5263760451811532,0.9267858826745545,-1.7430856890370838,60–120 days
lbhq901469723,26,4.5,12.939496,77.625999,12.979496,77.665999,2022-04-05,13:50:00,14:00:00,Stormy,High ,scooter ,Metropolitian ,23,Grocery,0.7,6.210543032490164,1.9755442650335453,-0.3442388890950575,10–30 days
vvyt744150943,35,4.4,22.761593,75.886362,22.841593,75.966362,2022-03-27,23:50:00,00:05:00,Fog,Low ,motorcycle ,Metropolitian ,180,Clothing,0.68,12.098699936279207,2.572512983776938,0.45200531350321255,120–180 days
grdr231478803,39,5.0,21.157735,72.768778,21.177735,72.788778,2022-03-17,08:15:00,08:20:00,Stormy,Low ,scooter ,Metropolitian ,135,Cosmetics,0.8,3.0408160408563645,1.3964466618867437,-1.1166463784100882,120–180 days
pvsa495220295,24,4.6,22.311844,73.165081,22.351844,73.205081,2022-03-15,12:30:00,12:35:00,Fog,High ,motorcycle ,Metropolitian ,125,Outdoors,0.72,6.058844117463415,1.954281315362227,-0.37259967228913243,120–180 days
webb047402226,35,4.0,18.53408,73.89852,18.57408,73.93852,2022-03-24,14:40:00,14:55:00,Stormy,High ,motorcycle ,Urban ,185,Skincare,0.6,6.128846407057289,1.9641494270944897,-0.35943746376680663,180–270 days
gfgn477160175,33,4.7,17.410371,78.437225,17.420371,78.447225,2022-04-01,10:20:00,10:30:00,Windy,Low ,motorcycle ,Metropolitian ,120,Electronics,0.74,1.5369139896085362,0.9309483776413955,-1.7375337021713932,60–120 days
elgl523112688,26,4.7,18.546258,73.904337,18.626258,73.984337,2022-03-06,20:55:00,21:10:00,Sandstorms,Jam ,van,Metropolitian ,80,Kitchen,0.74,12.256597748689702,2.5844953717969426,0.4679875696828917,60–120 days
trwe033167448,29,4.1,26.891191,75.802083,26.971191,75.882083,2022-03-06,17:15:00,17:25:00,Fog,Medium ,motorcycle ,Metropolitian ,165,Pet Supplies,0.6199999999999999,11.91764994758691,2.558594589208358,0.43344078803186903,120–180 days
song637720793,21,4.6,30.885915,75.788259,30.905915,75.808259,2022-02-17,08:20:00,08:30:00,Windy,Low ,scooter ,Metropolitian ,65,Outdoors,0.72,2.93043523723647,1.3687501671375453,-1.153588302976528,60–120 days
bbak720416380,30,4.7,23.416792,85.316842,23.506792,85.406842,2022-03-10,17:15:00,17:20:00,Windy,Medium ,motorcycle ,Other,38,Grocery,0.74,13.58037387628081,2.679676369343696,0.5949411521983261,30–60 days
vsxr824389851,27,4.5,19.003517,72.82765,19.073517,72.89765,2022-03-18,23:20:00,23:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Apparel,0.7,10.710903359654141,2.460520318925716,0.3026281228373012,60–120 days
mgqq848310041,25,4.5,0.0,0.0,0.02,0.02,2022-03-07,10:50:00,11:00:00,Stormy,Low ,scooter ,Metropolitian ,85,Kitchen,0.7,3.145067434621583,1.4219190573624199,-1.082670984747098,60–120 days
jdfa645428385,28,4.9,21.160437,72.774209,21.290437,72.904209,2022-03-29,19:40:00,19:45:00,Windy,Jam ,scooter ,Metropolitian ,90,Sports,0.78,19.761711761320647,3.0331105096827105,1.0663559456528762,60–120 days
wmgo748483199,35,4.8,18.592718,73.773572,18.662718,73.843572,2022-03-31,17:40:00,17:55:00,Sunny,Medium ,scooter ,Urban ,95,Kitchen,0.76,10.723286946137495,2.4615772009834673,0.3040378050951692,60–120 days
zjth638032776,26,4.9,12.3085,76.665808,12.4385,76.795808,2022-03-29,20:20:00,20:35:00,Fog,Jam ,motorcycle ,Metropolitian ,185,Skincare,0.78,20.206901465513806,3.054326669527172,1.094654320001721,180–270 days
hraw494974882,21,4.9,26.905287,75.794592,26.985287,75.874592,2022-03-18,23:55:00,00:10:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Shoes,0.78,11.916990180555231,2.5585435130541287,0.4333726620305911,60–120 days
txdk831760978,28,4.8,12.979166,77.640709,13.059166,77.720709,2022-03-18,17:20:00,17:35:00,Windy,Medium ,motorcycle ,Metropolitian ,85,Shoes,0.76,12.419632405530358,2.596718739628169,0.4842912476918962,60–120 days
