Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,AgentRating_MinMax,Distance_in_km,Distance_in_km_log,Distance_Log_Z
jviz966617208,35,4.9,23.351058,85.325731,23.371058,85.345731,2022-03-30,09:15:00,09:30:00,Stormy,Low ,scooter ,Urban ,115,Jewelry,0.78,3.018911481757933,1.3910110902824693,-1.1238964105169993
undz498795794,21,4.9,11.003681,76.975525,11.113681,77.085525,2022-03-16,22:50:00,23:05:00,Fog,Low ,scooter ,Urban ,135,Clothing,0.78,17.13802213292784,2.8980104052764695,0.8861577685518569
nvoa617972510,39,4.8,12.906229,77.596791,12.936229,77.626791,2022-03-19,18:10:00,18:15:00,Sandstorms,Medium ,scooter ,Urban ,150,Books,0.76,4.658255524232583,1.7331156334419096,-0.6675931728086182
aaky664006983,23,4.9,13.058616,80.264151,13.148616,80.354151,2022-03-23,18:30:00,18:40:00,Stormy,Medium ,scooter ,Urban ,100,Jewelry,0.78,13.969760212954572,2.706032180464544,0.6300948564894403
nwpc430911168,31,4.6,12.906229,77.596791,12.966229,77.656791,2022-03-03,17:15:00,17:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,110,Clothing,0.72,9.316238098535816,2.3337191682622294,0.1334991920767086
bgcn821831565,27,4.7,0.0,0.0,0.07,0.07,2022-02-12,18:45:00,18:50:00,Sandstorms,Medium ,scooter ,Urban ,75,Pet Supplies,0.74,11.007734763744619,2.4855510057914594,0.33601436013605673
jgye470571870,34,5.0,21.17106,72.789292,21.20106,72.819292,2022-03-05,23:55:00,00:00:00,Cloudy,Low ,scooter ,Metropolitian ,80,Home,0.8,4.560961191343126,1.715770969461983,-0.6907276984653438
wqgz909137013,21,4.5,21.160437,72.774209,21.190437,72.804209,2022-03-24,21:10:00,21:15:00,Cloudy,Jam ,motorcycle ,Metropolitian ,140,Clothing,0.7,4.5611135889923915,1.7157983739979683,-0.6906911459589592
ceir036765523,35,5.0,12.986047,80.218114,13.066047,80.298114,2022-03-27,23:10:00,23:25:00,Windy,Low ,motorcycle ,Other,145,Outdoors,0.8,12.419464414086296,2.5967062212155567,0.48427455047953766
zxid770848355,27,4.8,17.428294,78.404423,17.558294,78.534423,2022-03-08,19:20:00,19:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Toys,0.76,19.975808791438837,3.0433698113924033,1.0800399281674788
mpgy543267935,31,4.0,12.323194,76.630583,12.413194,76.720583,2022-03-25,19:50:00,20:05:00,Stormy,Jam ,motorcycle ,Metropolitian ,38,Grocery,0.6,13.989532967706147,2.707352155372045,0.6318554552187762
pgmk441081857,31,4.6,12.3085,76.665808,12.3785,76.735808,2022-03-31,23:55:00,00:10:00,Sunny,Low ,scooter ,Urban ,130,Sports,0.72,10.88124973155242,2.474961504660382,0.32188995358125916
zydg283935196,32,4.3,19.176269,72.836721,19.266269,72.926721,2022-03-29,20:25:00,20:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,215,Snacks,0.6599999999999999,13.763977224427299,2.6921902425241413,0.6116323098069759
xcvq736018723,33,3.7,22.744648,75.894377,22.854648,76.004377,2022-03-27,21:30:00,21:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,205,Kitchen,0.54,16.635820545591837,2.86993209198417,0.848706569727247
xker098183116,28,4.7,0.0,0.0,0.06,0.06,2022-03-26,20:15:00,20:25:00,Sandstorms,Jam ,scooter ,Urban ,90,Cosmetics,0.74,9.435201537430713,2.345184853944069,0.1487922643371717
acud556245710,36,4.6,12.972793,80.249982,13.062793,80.339982,2022-03-29,21:20:00,21:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,140,Outdoors,0.72,13.972123977178395,2.706190070610249,0.6303054523032872
kaut984053469,24,5.0,26.911927,75.797282,26.991927,75.877282,2022-03-23,20:30:00,20:35:00,Windy,Jam ,scooter ,Metropolitian ,130,Cosmetics,0.8,11.916679298853872,2.5585194451065516,0.4333405599067695
tkji104978545,20,4.7,21.185047,72.80859,21.195047,72.81859,2022-03-13,08:30:00,08:35:00,Fog,Low ,motorcycle ,Urban ,85,Cosmetics,0.74,1.5203013368539595,0.9243784724910895,-1.746296722281665
mmud169288794,31,4.9,18.55144,73.804855,18.61144,73.864855,2022-03-19,21:30:00,21:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,120,Cosmetics,0.78,9.192571532077354,2.321659173795779,0.11741342346643403
ptvp159259298,36,4.1,12.975377,77.696664,13.035377,77.756664,2022-03-01,21:50:00,22:00:00,Windy,Jam ,motorcycle ,Metropolitian ,165,Sports,0.6199999999999999,9.314976789361035,2.3335968963375553,0.13333610428315187
ntew326802410,31,3.7,11.006686,76.951736,11.096686,77.041736,2022-03-02,19:30:00,19:45:00,Sandstorms,Jam ,scooter ,Metropolitian ,180,Apparel,0.54,14.022182614283688,2.709527949646041,0.6347575563210959
iliz072228472,15,1.0,12.970221,77.645396,13.050221,77.725396,2022-03-02,NaN ,21:45:00,Fog,NaN ,van,Urban ,100,Cosmetics,0.0,12.41985066025304,2.5967350033335577,0.4843129404217192
bvta275773428,38,5.0,22.732225,75.874765,22.772225,75.914765,2022-03-11,12:50:00,13:05:00,Cloudy,High ,motorcycle ,Urban ,125,Outdoors,0.8,6.050355980667544,1.9530781092611211,-0.37420452335160187
kixh234068721,35,4.9,11.016298,76.972076,11.026298,76.982076,2022-03-30,11:50:00,12:05:00,Windy,High ,motorcycle ,Metropolitian ,155,Apparel,0.78,1.5580994617893935,0.939264585039284,-1.726441442694025
ftyz641754487,33,5.0,17.430448,78.418213,17.560448,78.548213,2022-04-02,19:00:00,19:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,Home,0.8,19.97569604145084,3.0433644361388366,1.0800327585883107
nfef565531529,34,4.7,26.956431,75.776649,26.976431,75.796649,2022-03-05,11:35:00,11:50:00,Cloudy,High ,motorcycle ,Metropolitian ,130,Electronics,0.74,2.979000203434651,1.3810305825718703,-1.1372085341744664
podw016890438,23,4.6,22.651847,75.881991,22.711847,75.941991,2022-03-15,19:35:00,19:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,180,Outdoors,0.72,9.077679565695165,2.310323034326762,0.10229314153432431
owez663654609,26,4.9,26.902328,75.794257,26.982328,75.874257,2022-03-27,22:30:00,22:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,50,Skincare,0.78,11.917128700012814,2.5585542368150764,0.4333869655145368
mwfp646594184,35,5.0,30.332735,78.054222,30.422735,78.144222,2022-02-18,22:25:00,22:40:00,Sandstorms,Low ,scooter ,Urban ,120,Snacks,0.8,13.217038837661814,2.654441163426,0.5612821248783771
lfmz831211898,26,5.0,30.895204,75.822103,30.985204,75.912103,2022-02-14,20:55:00,21:10:00,Cloudy,Jam ,scooter ,Metropolitian ,205,Snacks,0.8,13.184369264233393,2.652140602290434,0.5582136082050526
upbr419250622,34,4.6,9.985497,76.276999,9.995497,76.286999,2022-02-17,09:40:00,09:45:00,Sunny,Low ,motorcycle ,Urban ,100,Electronics,0.72,1.5606567477133677,0.9402637676657141,-1.7251087206456965
tjyk330273455,34,4.7,12.933298,77.614293,13.023298,77.704293,2022-03-08,22:30:00,22:40:00,Cloudy,Low ,van,Metropolitian ,135,Sports,0.74,13.97320677313832,2.7062623887936366,0.6304019111837222
zzkx884182832,38,4.2,18.593481,73.785901,18.623481,73.815901,2022-03-21,19:55:00,20:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,210,Cosmetics,0.64,4.595940524023034,1.7220414284449372,-0.6823640833276572
ahbh469166240,20,4.0,22.744648,75.894377,22.754648,75.904377,2022-03-01,09:10:00,09:15:00,Sandstorms,Low ,motorcycle ,Urban ,95,Pet Supplies,0.6,1.512602129242317,0.9213189210137216,-1.7503775895866274
xdqb591653159,33,4.9,19.875016,75.322405,19.885016,75.332405,2022-02-17,11:10:00,11:20:00,Fog,High ,motorcycle ,Metropolitian ,125,Toys,0.78,1.5263969120396546,0.9267941422415994,-1.7430746723252042
ecdn036122523,37,4.5,17.429585,78.392621,17.499585,78.462621,2022-03-27,23:35:00,23:50:00,Windy,Low ,motorcycle ,Metropolitian ,115,Sports,0.7,10.757014337994818,2.464450027413211,0.30786961624026504
nwpm041614412,30,4.5,13.02978,80.208812,13.08978,80.268812,2022-03-28,18:40:00,18:45:00,Fog,Medium ,motorcycle ,Metropolitian ,150,Jewelry,0.7,9.313979922202103,2.333500248972044,0.13320719484105148
aghq995035882,39,5.0,12.949934,77.699386,12.989934,77.739386,2022-03-09,16:30:00,16:35:00,Sunny,Medium ,scooter ,Metropolitian ,115,Pet Supplies,0.8,6.2104161583770905,1.9755266692396183,-0.3442623585809193
noef974031907,29,4.9,21.157729,72.768726,21.237729,72.848726,2022-04-04,18:35:00,18:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,100,Skincare,0.78,12.16211593670245,2.577342698436286,0.4584472461823733
qexq252654790,37,4.7,17.424114,78.347554,17.434114,78.357554,2022-03-24,09:25:00,09:30:00,Stormy,Low ,scooter ,Urban ,130,Clothing,0.74,1.5368588631563929,0.9309266476768325,-1.7375626858647804
enzd235255546,37,4.6,18.56245,73.916619,18.67245,74.026619,2022-03-23,23:10:00,23:25:00,Fog,Low ,motorcycle ,Metropolitian ,44,Grocery,0.72,16.851359915660815,2.882079691074967,0.8649091864604915
oepc690368174,39,4.1,9.979363,76.285001,9.999363,76.305001,2022-02-17,11:55:00,12:05:00,Sandstorms,High ,motorcycle ,Metropolitian ,245,Electronics,0.6199999999999999,3.121318846633558,1.4161732205438737,-1.0903348524041396
jujb812399543,38,4.6,0.0,0.0,0.06,0.06,2022-03-05,22:15:00,22:20:00,Fog,Low ,motorcycle ,Metropolitian ,140,Snacks,0.72,9.435201537430713,2.345184853944069,0.1487922643371717
zolz963567119,34,4.5,19.1813,72.836191,19.3113,72.966191,2022-03-27,22:35:00,22:50:00,Stormy,Low ,motorcycle ,Other,135,Cosmetics,0.7,19.87987067737402,3.038785569382902,1.0739254099209343
lqvq087244560,29,4.7,13.054347,80.257221,13.104347,80.307221,2022-03-26,20:25:00,20:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,105,Books,0.74,7.761350404897176,2.170350048877694,-0.08440454409784419
zpcb459032526,22,4.8,23.333017,85.3172,23.413017,85.3972,2022-03-27,17:25:00,17:40:00,Sunny,Medium ,motorcycle ,Urban ,70,Pet Supplies,0.76,12.075147204184079,2.5707132683338116,0.44960483096045506
kkyg303633960,33,4.9,0.0,0.0,0.05,0.05,2022-02-17,17:15:00,17:20:00,Cloudy,Medium ,scooter ,Urban ,90,Sports,0.78,7.8626681674103684,2.181847866844411,-0.06906861340150922
aflm725641164,24,4.6,22.761226,75.887522,22.801226,75.927522,2022-03-30,13:30:00,13:45:00,Stormy,High ,scooter ,Metropolitian ,120,Shoes,0.72,6.049765396707846,1.9529943392077667,-0.37431625687672737
ujia150374486,33,4.6,11.001753,76.986241,11.091753,77.076241,2022-03-16,17:40:00,17:55:00,Cloudy,Medium ,van,Metropolitian ,150,Toys,0.72,14.022298282478662,2.7095356494425777,0.6347678264042026
vjhi575079080,30,3.6,23.353783,85.326967,23.433783,85.406967,2022-03-10,22:15:00,22:25:00,Fog,Low ,motorcycle ,Metropolitian ,185,Outdoors,0.52,12.074281945769592,2.570647090337356,0.44951656193669726
haab874551000,23,4.6,12.979096,77.640625,13.049096,77.710625,2022-03-06,19:50:00,20:05:00,Windy,Jam ,scooter ,Metropolitian ,135,Jewelry,0.72,10.867286735129932,2.473785600785124,0.3203215185626577
elzl510878539,30,4.8,11.024839,77.007003,11.084839,77.067003,2022-03-24,21:50:00,22:05:00,Windy,Jam ,motorcycle ,Urban ,140,Jewelry,0.76,9.348072739622447,2.3368002936402488,0.13760883491509815
ystv915633658,29,4.7,22.311603,73.165012,22.361603,73.215012,2022-03-26,21:25:00,21:35:00,Sunny,Jam ,motorcycle ,Urban ,13,Grocery,0.74,7.57343592001987,2.148668576417418,-0.11332355812361852
iuve091489814,24,4.9,26.88842,75.800689,26.99842,75.910689,2022-03-04,23:40:00,23:55:00,Fog,Low ,scooter ,Metropolitian ,135,Sports,0.78,16.38598063528595,2.855664170845482,0.829675841427574
qvtb102658185,28,4.8,13.02978,80.208812,13.08978,80.268812,2022-03-19,20:40:00,20:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,100,Shoes,0.76,9.313979922202103,2.333500248972044,0.13320719484105148
ztys800845145,26,4.5,0.0,0.0,0.02,0.02,2022-03-24,10:45:00,11:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,85,Jewelry,0.7,3.145067434621583,1.4219190573624199,-1.082670984747098
boia220929027,34,4.6,22.728163,75.884212,22.838163,75.994212,2022-03-23,17:40:00,17:50:00,Windy,Medium ,motorcycle ,Urban ,150,Toys,0.72,16.63674459183079,2.8699844865993938,0.8487764543079787
fzof157284149,27,4.4,19.254567,72.848923,19.324567,72.918923,2022-03-23,22:00:00,22:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Pet Supplies,0.68,10.703215446671617,2.4598636285482223,0.30175222115340394
dpta052363820,22,4.7,22.725748,75.898497,22.785747,75.958497,2022-03-30,17:25:00,17:30:00,Sandstorms,Medium ,scooter ,Metropolitian ,110,Cosmetics,0.74,9.075344501962313,2.3100913009913118,0.10198405276784885
jzhe296864365,28,4.7,27.160832,78.011608,27.180832,78.031608,2022-02-17,11:35:00,11:40:00,Fog,High ,motorcycle ,Urban ,100,Jewelry,0.74,2.976599295045268,1.3804270055660819,-1.1380135925914172
wnhr810006354,22,4.6,21.157735,72.768778,21.287735,72.898778,2022-03-08,17:25:00,17:30:00,Cloudy,Medium ,motorcycle ,Urban ,190,Shoes,0.72,19.76188003558642,3.0331186146783766,1.0663667561955539
xcaw034199438,26,4.9,21.186884,72.793616,21.246884,72.853616,2022-03-26,22:40:00,22:55:00,Sunny,Low ,scooter ,Urban ,85,Apparel,0.78,9.121036990826411,2.314616128058934,0.10801932263582116
fhiw300006567,25,4.8,0.0,0.0,0.04,0.04,2022-02-11,17:00:00,17:10:00,Windy,Medium ,scooter ,Metropolitian ,120,Jewelry,0.76,6.290134677634678,1.9865220201482288,-0.3295966246125737
atyk055531754,21,4.7,0.0,0.0,0.13,0.13,2022-04-04,23:25:00,23:30:00,Stormy,Low ,scooter ,Urban ,90,Apparel,0.74,20.44292976252901,3.0653949762386152,1.109417363315142
qxmv712412505,25,4.3,23.374989,85.335486,23.434989,85.395486,2022-03-15,22:35:00,22:40:00,Windy,Low ,motorcycle ,Metropolitian ,110,Pet Supplies,0.6599999999999999,9.055361318454347,2.308105956786292,0.09933597630458492
rolr626041780,32,4.9,0.0,0.0,0.11,0.11,2022-02-16,19:40:00,19:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,46,Grocery,0.78,17.29786575291325,2.906784427522224,0.897860667091258
echj806396068,38,4.1,19.1093,72.825451,19.1893,72.905451,2022-03-29,21:40:00,21:50:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,190,Skincare,0.6199999999999999,12.237167878708906,2.5830286211856905,0.4660311997187748
fveq709167193,37,4.6,13.066762,80.251865,13.106762,80.291865,2022-04-05,15:20:00,15:25:00,Cloudy,Medium ,motorcycle ,Metropolitian ,135,Toys,0.72,6.2089894502097405,1.9753287820019978,-0.3445263030067766
iezj005815871,23,4.3,12.979096,77.640625,13.059096,77.720625,2022-03-08,20:45:00,20:55:00,Fog,Jam ,scooter ,Metropolitian ,175,Cosmetics,0.6599999999999999,12.41963411406132,2.5967188669439403,0.4842914175072342
xpye624448964,36,4.5,26.902908,75.792934,27.032908,75.922934,2022-04-06,21:45:00,21:50:00,Stormy,Jam ,scooter ,Urban ,170,Apparel,0.7,19.36338532965707,3.013738451419201,1.0405172566220937
lfof578556969,31,4.9,17.455894,78.375467,17.545894,78.465467,2022-03-25,20:55:00,21:10:00,Cloudy,Jam ,motorcycle ,Semi-Urban ,265,Sports,0.78,13.829131656291406,2.696593601252219,0.6175055637130982
pbki348079545,27,4.8,11.026117,76.944652,11.076117,76.994652,2022-03-26,18:40:00,18:55:00,Sunny,Medium ,scooter ,Metropolitian ,60,Electronics,0.76,7.790109178658928,2.1736271324002585,-0.0800335298816135
tyia362399450,31,4.9,12.949934,77.699386,13.039934,77.789386,2022-03-31,23:40:00,23:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Electronics,0.78,13.97275106350409,2.7062319533247328,0.6303613159818178
myrc237545364,33,4.8,17.422819,78.449578,17.442819,78.469578,2022-03-13,08:35:00,08:40:00,Sandstorms,Low ,van,Metropolitian ,140,Kitchen,0.76,3.0736879816308624,1.4045487271521508,-1.1058397443368104
szvb723240150,25,4.1,23.357804,85.325146,23.467804,85.435146,2022-03-29,18:40:00,18:50:00,Fog,Medium ,scooter ,Metropolitian ,190,Electronics,0.6199999999999999,16.601046189402922,2.8679583428571775,0.8460739589213421
wyzt414756389,32,4.8,21.173343,72.792731,21.213343,72.832731,2022-03-05,13:55:00,14:05:00,Cloudy,High ,motorcycle ,Metropolitian ,155,Shoes,0.76,6.081142187745758,1.9574352206467869,-0.3683929547183004
eoqf252272035,28,4.8,26.481547,80.299775,26.521547,80.339775,2022-02-15,15:00:00,15:10:00,Stormy,High ,motorcycle ,Urban ,95,Outdoors,0.76,5.968814211616335,1.9414450828409133,-0.3897207967423766
pazx884614931,34,4.8,30.362686,78.06889,30.492686,78.19889,2022-02-18,19:40:00,19:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,225,Clothing,0.76,19.087110814122113,3.000078356345618,1.0222972541868287
tuaf329193716,26,5.0,23.353783,85.326967,23.443783,85.416967,2022-03-06,23:00:00,23:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,105,Skincare,0.8,13.583332471810742,2.679879265059677,0.5952117769940811
fsms352805934,39,4.6,13.066762,80.251865,13.126762,80.311865,2022-04-01,21:55:00,22:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,225,Electronics,0.72,9.313300003113463,2.33343432471142,0.13311926425325935
fjuw723471735,22,4.8,22.727021,75.884167,22.737021,75.894167,2022-03-21,09:25:00,09:30:00,Fog,Low ,van,Metropolitian ,90,Clothing,0.76,1.5126917819907382,0.9213546016127132,-1.7503299983658476
ieaz158487161,36,4.5,23.357804,85.325146,23.427804,85.395146,2022-03-06,20:35:00,20:40:00,Fog,Jam ,motorcycle ,Urban ,225,Books,0.7,10.565032566503788,2.447986111633073,0.28590984334027775
nyse595053572,21,5.0,10.003064,76.307589,10.053064,76.357589,2022-02-11,21:35:00,21:45:00,Windy,Jam ,motorcycle ,Metropolitian ,100,Shoes,0.8,7.802839040445297,2.1750742876865092,-0.07810329640244205
bzwd939238283,27,4.5,12.352058,76.60665,12.362058,76.61665,2022-03-11,09:50:00,09:55:00,Cloudy,Low ,motorcycle ,Metropolitian ,85,Cosmetics,0.7,1.554424975889943,0.937827139966134,-1.7283587245718066
yppx258907280,36,4.7,11.026117,76.944652,11.106117,77.024652,2022-03-18,19:40:00,19:50:00,Sandstorms,Jam ,scooter ,Metropolitian ,145,Outdoors,0.74,12.463861442061827,2.600009165841927,0.48868005855337165
mxrh803274538,26,4.9,17.41233,78.449654,17.47233,78.509654,2022-04-03,20:50:00,21:00:00,Windy,Jam ,motorcycle ,Metropolitian ,180,Outdoors,0.78,9.22083460710919,2.324428245541931,0.12110684534135793
cijv029513567,32,4.8,0.0,0.0,0.08,0.08,2022-03-02,22:45:00,22:50:00,Windy,Low ,motorcycle ,Metropolitian ,100,Outdoors,0.76,12.58026782240096,2.6086178437623633,0.500162418802686
qzle084204713,25,4.8,18.546258,73.904337,18.586258,73.944337,2022-03-15,15:40:00,15:50:00,Sunny,Medium ,motorcycle ,Metropolitian ,110,Jewelry,0.76,6.128639386842631,1.964120386881136,-0.3594761979597367
wtqo794084352,38,4.5,19.003517,72.82765,19.043517,72.86765,2022-03-17,12:35:00,12:45:00,Fog,High ,motorcycle ,Urban ,27,Grocery,0.7,6.120777222727502,1.9630168799617467,-0.3609480690302016
xwss471533732,24,4.9,30.372202,78.077151,30.462202,78.167151,2022-02-12,20:20:00,20:30:00,Fog,Jam ,motorcycle ,Metropolitian ,160,Sports,0.78,13.214760626728438,2.65428090547672,0.5610683708590655
qyqg876834943,22,4.6,12.906229,77.596791,12.946229,77.636791,2022-03-21,12:10:00,12:15:00,Sandstorms,High ,motorcycle ,Metropolitian ,90,Clothing,0.72,6.210946741811576,1.975600252220422,-0.34416421269817005
pzvc263138183,22,4.7,10.027364,76.308258,10.097364,76.378258,2022-02-18,18:20:00,18:35:00,Sunny,Medium ,motorcycle ,Urban ,60,Outdoors,0.74,10.92340421813533,2.478503209634236,0.32661392313644966
plvk262678490,37,4.7,22.727021,75.884167,22.787021,75.944167,2022-03-13,18:40:00,18:50:00,Windy,Medium ,motorcycle ,Metropolitian ,170,Electronics,0.74,9.07538735961594,2.3100955546982163,0.10198972641431625
fldx011801478,29,4.9,18.927584,72.832585,19.017584,72.922585,2022-03-06,21:15:00,21:20:00,Sandstorms,Jam ,scooter ,Urban ,110,Jewelry,0.78,13.773737657079213,2.6928511218810125,0.612513798802971
zfrt217075429,20,4.8,22.751234,75.88949,22.831234,75.96949,2022-04-04,20:35:00,20:50:00,Windy,Jam ,scooter ,Metropolitian ,85,Skincare,0.76,12.099122314389145,2.5725452290609874,0.452048322658767
svru409590135,37,4.9,21.15276,72.778059,21.21276,72.838059,2022-03-09,21:50:00,22:00:00,Sunny,Jam ,motorcycle ,Urban ,120,Toys,0.78,9.122016850833283,2.314712937563597,0.10814844834111197
eeby966784129,21,5.0,23.374989,85.335486,23.404989,85.365486,2022-03-13,19:25:00,19:30:00,Fog,Jam ,scooter ,Metropolitian ,120,Electronics,0.8,4.5279152781492735,1.7098107603980832,-0.6986774984538484
bqek110207726,27,4.6,22.761226,75.887522,22.791226,75.917522,2022-03-03,23:20:00,23:30:00,Stormy,Low ,scooter ,Metropolitian ,70,Snacks,0.72,4.5374004790919935,1.7115251630367492,-0.6963908071765726
dsrh870795603,27,4.5,26.90519,75.810753,26.99519,75.900753,2022-04-06,18:25:00,18:30:00,Sandstorms,Medium ,motorcycle ,Urban ,120,Books,0.7,13.406355455305173,2.6676694602780815,0.5789261895471096
xjuf213039528,37,4.2,26.911378,75.789034,26.961378,75.839034,2022-04-03,17:35:00,17:45:00,Fog,Medium ,motorcycle ,Metropolitian ,155,Sports,0.64,7.448379823536266,2.1339746861256073,-0.13292244930689098
sceq289198250,32,4.9,18.536718,73.830327,18.546719,73.840328,2022-03-11,11:00:00,11:05:00,Windy,Low ,scooter ,Metropolitian ,130,Snacks,0.78,1.5324173514300854,0.9291743214374165,-1.7398999601061058
qkfh772959731,21,4.9,12.970324,77.645748,13.010324,77.685748,2022-03-30,16:50:00,16:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,90,Shoes,0.78,6.210168035776879,1.9754922569582716,-0.34430825810406046
jujt031553958,28,4.5,12.970324,77.645748,13.050324,77.725748,2022-03-29,19:55:00,20:00:00,Windy,Jam ,motorcycle ,Metropolitian ,90,Books,0.7,12.419848147906764,2.5967348161223454,0.4843126907171069
ouko819711640,33,4.9,0.0,0.0,0.02,0.02,2022-03-30,10:15:00,10:20:00,Fog,Low ,scooter ,Urban ,80,Electronics,0.78,3.145067434621583,1.4219190573624199,-1.082670984747098
duuq510847778,34,4.7,15.49395,73.827423,15.54395,73.877423,2022-02-11,22:10:00,22:15:00,Stormy,Low ,motorcycle ,Urban ,105,Clothing,0.74,7.720670489738155,2.1656961259899425,-0.09061200355486859
hynm902143602,35,4.3,21.149834,72.778666,21.209834,72.838666,2022-03-24,18:45:00,18:55:00,Cloudy,Medium ,motorcycle ,Metropolitian ,165,Pet Supplies,0.6599999999999999,9.122100805601539,2.3147212318019217,0.10815951129796979
nsih045492531,38,4.7,-26.471529,80.313458,26.521529,80.363458,2022-02-11,18:25:00,18:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,33,Grocery,0.74,5892.561630147187,8.68161578492037,8.60040159585222
yloe486813485,22,4.5,17.429585,78.392621,17.459585,78.422621,2022-03-09,21:00:00,21:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,85,Jewelry,0.7,4.610390241502114,1.7246202788803804,-0.6789243809712054
qfsg500084227,32,4.9,19.120083,72.907385,19.200083,72.987385,2022-03-04,22:40:00,22:55:00,Windy,Low ,motorcycle ,Metropolitian ,115,Clothing,0.78,12.236790662986381,2.5830001240705385,0.4659931899168905
qsxe065652414,20,4.8,23.416792,85.316842,23.506792,85.406842,2022-03-29,22:20:00,22:35:00,Stormy,Low ,motorcycle ,Urban ,90,Snacks,0.76,13.58037387628081,2.679676369343696,0.5949411521983261
zmjs504436851,20,4.9,0.0,0.0,0.09,0.09,2022-02-18,20:10:00,20:20:00,Stormy,Jam ,motorcycle ,Metropolitian ,170,Pet Supplies,0.78,14.15280068944862,2.718185378860144,0.6463049416441412
qall676895780,22,4.9,12.933298,77.614293,13.003298,77.684293,2022-03-04,18:00:00,18:15:00,Cloudy,Medium ,motorcycle ,Metropolitian ,195,Toys,0.78,10.86826282011045,2.4738678474572557,0.3204312201832143
xjlk895935909,23,4.7,21.157735,72.768778,21.207735,72.818778,2022-03-09,18:55:00,19:05:00,Fog,Medium ,motorcycle ,Metropolitian ,95,Apparel,0.74,7.601681384870109,2.151957694018516,-0.1089364927057673
umxh937188655,50,6.0,-10.994136,-76.963303,11.074136,77.043303,2022-03-06,NaN ,17:20:00,Fog,NaN ,van,Other,85,Electronics,1.0,17179.081338659267,9.751505930024086,10.027434200255808
gdmr373674043,33,4.1,18.55144,73.804855,18.66144,73.914855,2022-03-31,19:30:00,19:45:00,Cloudy,Jam ,scooter ,Metropolitian ,245,Snacks,0.6199999999999999,16.851875921652915,2.8821085963537207,0.8649477406759963
xtnz596863263,28,4.8,26.88842,75.800689,27.02842,75.940689,2022-03-14,20:30:00,20:35:00,Fog,Jam ,motorcycle ,Metropolitian ,225,Clothing,0.76,20.853653606522226,3.0843681206761904,1.1347239761897316
dyvg150618875,24,4.9,23.369746,85.33982,23.389746,85.35982,2022-04-03,12:00:00,12:15:00,Sunny,High ,scooter ,Metropolitian ,50,Jewelry,0.78,3.0187169050721665,1.3909626738400962,-1.1239609889619657
ufbd117538430,31,4.9,0.0,0.0,0.04,0.04,2022-03-05,16:45:00,17:00:00,Windy,Medium ,motorcycle ,Metropolitian ,160,Pet Supplies,0.78,6.290134677634678,1.9865220201482288,-0.3295966246125737
lcbq426683809,34,4.2,26.90294,75.793007,27.03294,75.923007,2022-03-02,19:10:00,19:20:00,Cloudy,Jam ,scooter ,Metropolitian ,200,Shoes,0.64,19.36338289365777,3.0137383317927537,1.04051709706287
sbyp263593218,23,4.7,26.483042,80.317833,26.593042,80.427833,2022-02-14,21:25:00,21:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,100,Snacks,0.74,16.411917547961952,2.8571548883217264,0.8316641786903202
vgbj117421512,38,4.7,21.157729,72.768726,21.177729,72.788726,2022-03-26,10:40:00,10:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,28,Grocery,0.74,3.0408160982094503,1.3964466760801852,-1.1166463594787015
vxjl752615371,24,4.9,18.546258,73.904337,18.586258,73.944337,2022-03-01,12:50:00,12:55:00,Stormy,High ,motorcycle ,Other,10,Grocery,0.78,6.128639386842631,1.964120386881136,-0.3594761979597367
qmmu814848619,35,4.7,13.049645,80.242268,13.079645,80.272268,2022-03-09,20:00:00,20:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,230,Pet Supplies,0.74,4.656945385949658,1.7328840620718244,-0.6679020455437025
